year,month,day,ppm
1991,04,19,359.940
1991,04,19,360.030
1991,04,26,358.980
1991,04,26,359.000
1991,04,26,358.670
1991,04,26,358.740
1991,04,26,358.920
1991,04,26,358.990
1991,05,03,359.270
1991,05,03,359.390
1991,05,03,362.310
1991,05,03,359.310
1991,05,03,359.440
1991,05,03,359.390
1991,05,10,358.440
1991,05,10,358.420
1991,05,10,358.510
1991,05,10,358.600
1991,05,10,358.350
1991,05,10,358.410
1991,05,17,360.070
1991,05,17,360.130
1991,05,17,360.020
1991,05,17,360.070
1991,05,17,360.080
1991,05,17,360.090
1991,05,24,359.710
1991,05,24,359.450
1991,05,24,359.390
1991,05,24,359.570
1991,05,24,359.370
1991,05,24,359.380
1991,05,31,359.350
1991,05,31,359.350
1991,05,31,358.880
1991,05,31,358.900
1991,05,31,359.000
1991,05,31,359.040
1991,06,07,358.720
1991,06,07,358.680
1991,06,07,358.650
1991,06,07,358.820
1991,06,07,358.690
1991,06,07,358.620
1991,06,14,358.740
1991,06,14,358.760
1991,06,14,358.740
1991,06,14,358.730
1991,06,14,358.780
1991,06,14,358.790
1991,06,21,358.400
1991,06,21,358.330
1991,06,21,358.130
1991,06,21,358.070
1991,06,21,358.240
1991,06,21,358.250
1991,06,28,357.300
1991,06,28,357.370
1991,06,28,357.090
1991,06,28,357.290
1991,06,28,366.430
1991,07,05,356.590
1991,07,05,356.270
1991,07,05,355.850
1991,07,05,356.040
1991,07,05,355.750
1991,07,05,355.900
1991,07,12,356.500
1991,07,12,357.000
1991,07,12,356.220
1991,07,12,356.200
1991,07,12,356.370
1991,07,12,356.270
1991,07,19,355.380
1991,07,19,355.320
1991,07,19,355.290
1991,07,19,355.310
1991,07,19,355.480
1991,07,26,354.840
1991,07,26,354.830
1991,07,26,354.920
1991,07,26,354.830
1991,07,26,354.550
1991,07,26,354.700
1991,08,02,354.210
1991,08,02,354.220
1991,08,02,354.420
1991,08,02,354.440
1991,08,02,354.300
1991,08,02,354.380
1991,08,09,354.920
1991,08,09,354.960
1991,08,09,354.940
1991,08,09,354.990
1991,08,09,354.960
1991,08,09,355.040
1991,08,16,354.460
1991,08,16,354.390
1991,08,16,354.440
1991,08,16,354.520
1991,08,16,354.580
1991,08,16,354.560
1991,08,23,353.400
1991,08,23,353.420
1991,08,23,353.220
1991,08,23,353.310
1991,08,23,353.500
1991,08,23,353.440
1991,08,30,353.560
1991,08,30,353.720
1991,08,30,353.790
1991,08,30,353.630
1991,08,30,353.530
1991,08,30,353.520
1991,09,06,352.220
1991,09,06,352.200
1991,09,06,352.280
1991,09,06,352.260
1991,09,06,352.460
1991,09,06,352.460
1991,09,13,352.260
1991,09,13,352.300
1991,09,13,352.420
1991,09,13,352.280
1991,09,13,352.460
1991,09,13,352.470
1991,09,20,351.390
1991,09,20,351.470
1991,09,20,351.190
1991,09,20,351.100
1991,09,20,351.330
1991,09,20,351.330
1991,09,27,352.090
1991,09,27,352.040
1991,09,27,352.030
1991,09,27,351.990
1991,09,27,352.140
1991,09,27,352.230
1991,10,04,352.330
1991,10,04,352.350
1991,10,04,352.030
1991,10,04,352.060
1991,10,04,352.150
1991,10,04,352.260
1991,10,11,353.000
1991,10,11,352.500
1991,10,11,352.420
1991,10,11,352.400
1991,10,11,352.350
1991,10,11,352.390
1991,10,18,352.490
1991,10,18,352.410
1991,10,18,352.350
1991,10,18,352.320
1991,10,18,352.490
1991,10,18,352.540
1991,10,25,352.890
1991,10,25,352.990
1991,10,25,352.810
1991,10,25,352.760
1991,10,25,352.740
1991,10,25,352.730
1991,11,01,353.140
1991,11,01,353.050
1991,11,01,353.440
1991,11,01,353.300
1991,11,01,353.290
1991,11,01,353.270
1991,11,08,354.640
1991,11,08,354.190
1991,11,08,354.220
1991,11,08,354.120
1991,11,08,358.650
1991,11,08,354.200
1991,11,15,353.810
1991,11,15,353.930
1991,11,15,353.100
1991,11,15,353.700
1991,11,15,353.780
1991,11,15,353.840
1991,11,22,354.080
1991,11,22,354.030
1991,11,22,353.940
1991,11,22,353.900
1991,11,22,353.940
1991,11,22,354.070
1991,11,29,354.560
1991,11,29,354.610
1991,11,29,354.650
1991,11,29,354.710
1991,11,29,354.610
1991,11,29,354.570
1991,12,06,354.760
1991,12,06,354.730
1991,12,06,355.010
1991,12,06,354.930
1991,12,06,354.840
1991,12,06,354.840
1991,12,13,355.050
1991,12,13,355.050
1991,12,13,354.960
1991,12,13,354.900
1991,12,13,355.120
1991,12,13,355.010
1991,12,20,355.420
1991,12,20,355.460
1991,12,20,355.610
1991,12,20,355.640
1991,12,20,355.860
1991,12,20,355.710
1991,12,27,358.320
1991,12,27,357.890
1991,12,27,357.810
1991,12,27,357.310
1991,12,27,357.160
1991,12,27,357.160
1991,12,31,356.350
1991,12,31,356.420
1991,12,31,356.480
1991,12,31,356.370
1991,12,31,356.460
1991,12,31,356.630
1992,01,10,356.780
1992,01,10,355.920
1992,01,10,355.950
1992,01,10,355.940
1992,01,10,356.020
1992,01,10,355.810
1992,01,17,356.670
1992,01,17,356.700
1992,01,17,357.140
1992,01,17,357.540
1992,01,17,356.990
1992,01,17,357.250
1992,01,24,357.240
1992,01,24,356.980
1992,01,24,356.950
1992,01,24,356.930
1992,01,24,357.020
1992,01,24,356.920
1992,01,31,357.330
1992,01,31,357.270
1992,01,31,356.430
1992,01,31,356.440
1992,01,31,356.530
1992,01,31,360.200
1992,02,07,356.670
1992,02,07,356.810
1992,02,07,356.800
1992,02,07,356.900
1992,02,07,357.160
1992,02,07,356.590
1992,02,14,357.690
1992,02,14,357.750
1992,02,14,357.580
1992,02,14,357.570
1992,02,14,357.780
1992,02,14,357.730
1992,02,21,357.150
1992,02,21,357.210
1992,02,21,357.480
1992,02,21,357.300
1992,02,21,357.440
1992,02,21,358.150
1992,02,28,357.170
1992,02,28,357.400
1992,02,28,356.730
1992,02,28,356.640
1992,02,28,356.820
1992,02,28,356.840
1992,03,06,357.930
1992,03,06,358.230
1992,03,06,357.680
1992,03,06,357.610
1992,03,06,360.790
1992,03,06,357.730
1992,03,13,358.910
1992,03,13,359.330
1992,03,13,358.320
1992,03,13,358.810
1992,03,13,358.430
1992,03,13,358.670
1992,03,20,358.090
1992,03,20,358.130
1992,03,20,364.590
1992,03,20,359.160
1992,03,20,358.200
1992,03,20,358.160
1992,03,26,358.200
1992,03,26,362.390
1992,03,26,358.260
1992,03,26,358.290
1992,03,26,358.320
1992,03,26,358.500
1992,04,03,358.670
1992,04,03,359.020
1992,04,03,358.670
1992,04,03,359.180
1992,04,03,358.720
1992,04,03,358.710
1992,04,10,359.010
1992,04,10,359.020
1992,04,10,358.970
1992,04,10,358.970
1992,04,10,359.020
1992,04,10,359.150
1992,04,17,359.880
1992,04,17,359.820
1992,04,17,359.860
1992,04,17,359.830
1992,04,17,359.740
1992,04,17,359.750
1992,04,24,359.500
1992,04,24,359.230
1992,04,24,365.440
1992,04,24,359.040
1992,04,24,359.170
1992,04,24,359.180
1992,05,01,361.150
1992,05,01,360.380
1992,05,01,359.770
1992,05,01,359.750
1992,05,01,359.890
1992,05,01,359.910
1992,05,08,360.140
1992,05,08,360.230
1992,05,08,360.030
1992,05,08,360.110
1992,05,08,360.060
1992,05,08,360.170
1992,05,15,358.720
1992,05,15,358.740
1992,05,15,358.590
1992,05,15,358.570
1992,05,15,358.560
1992,05,15,358.460
1992,05,22,359.070
1992,05,22,359.080
1992,05,22,359.390
1992,05,22,359.180
1992,05,22,359.200
1992,05,22,359.170
1992,05,29,360.870
1992,05,29,360.820
1992,05,29,360.710
1992,05,29,360.670
1992,05,29,360.740
1992,05,29,360.730
1992,06,05,360.670
1992,06,05,360.860
1992,06,05,360.570
1992,06,05,360.570
1992,06,05,360.620
1992,06,05,360.570
1992,06,12,360.440
1992,06,12,360.160
1992,06,12,360.350
1992,06,12,360.040
1992,06,12,360.060
1992,06,12,360.010
1992,06,19,359.700
1992,06,19,359.290
1992,06,19,359.060
1992,06,19,359.010
1992,06,19,358.250
1992,06,19,358.840
1992,06,26,358.860
1992,06,26,358.700
1992,06,26,358.640
1992,06,26,358.620
1992,06,26,358.830
1992,06,26,357.880
1992,07,01,358.690
1992,07,01,358.600
1992,07,01,358.620
1992,07,01,358.700
1992,07,10,356.710
1992,07,10,356.350
1992,07,10,356.130
1992,07,10,356.090
1992,07,10,356.300
1992,07,10,356.190
1992,07,17,356.500
1992,07,17,356.460
1992,07,17,356.870
1992,07,17,356.710
1992,07,17,356.510
1992,07,17,356.470
1992,07,24,357.110
1992,07,24,357.150
1992,07,24,357.190
1992,07,24,357.270
1992,07,24,357.410
1992,07,24,357.480
1992,07,31,354.770
1992,07,31,355.210
1992,07,31,354.460
1992,07,31,354.380
1992,07,31,354.530
1992,07,31,354.510
1992,08,07,356.330
1992,08,07,356.390
1992,08,07,355.960
1992,08,07,355.830
1992,08,07,355.870
1992,08,07,355.920
1992,08,14,356.260
1992,08,14,356.550
1992,08,14,355.680
1992,08,14,355.760
1992,08,14,355.810
1992,08,21,354.700
1992,08,21,355.810
1992,08,21,354.430
1992,08,21,354.240
1992,08,21,354.100
1992,08,21,354.490
1992,08,28,353.550
1992,08,28,353.470
1992,09,04,355.110
1992,09,04,354.680
1992,09,04,353.740
1992,09,04,353.770
1992,09,04,353.840
1992,09,04,353.820
1992,09,11,354.580
1992,09,11,354.450
1992,09,11,354.940
1992,09,11,354.910
1992,09,11,355.070
1992,09,11,356.270
1992,09,18,353.160
1992,09,18,353.870
1992,09,18,352.940
1992,09,18,352.950
1992,09,18,352.850
1992,09,18,352.840
1992,09,25,354.450
1992,09,25,353.830
1992,09,25,353.860
1992,09,25,353.740
1992,09,25,353.760
1992,09,25,353.820
1992,10,02,352.780
1992,10,02,352.690
1992,10,02,352.530
1992,10,02,352.480
1992,10,02,352.600
1992,10,02,352.600
1992,10,09,353.690
1992,10,09,353.760
1992,10,09,353.210
1992,10,09,353.190
1992,10,16,353.800
1992,10,16,353.860
1992,10,16,353.910
1992,10,16,353.860
1992,10,16,353.860
1992,10,16,353.820
1992,10,23,353.510
1992,10,23,353.500
1992,10,23,353.530
1992,10,23,353.520
1992,10,23,353.520
1992,10,23,353.650
1992,10,30,353.430
1992,10,30,353.450
1992,10,30,353.460
1992,10,30,353.540
1992,10,30,353.360
1992,10,30,353.340
1992,11,06,355.340
1992,11,06,354.800
1992,11,06,354.730
1992,11,06,354.700
1992,11,06,354.520
1992,11,06,354.660
1992,11,13,355.250
1992,11,13,359.910
1992,11,13,355.130
1992,11,13,355.380
1992,11,13,355.080
1992,11,13,355.020
1992,11,20,355.150
1992,11,20,355.790
1992,11,20,354.700
1992,11,20,354.800
1992,11,20,354.600
1992,11,20,354.620
1992,11,27,355.040
1992,11,27,354.980
1992,11,27,354.970
1992,11,27,354.940
1992,12,04,355.110
1992,12,04,355.030
1992,12,04,354.950
1992,12,04,354.890
1992,12,11,356.640
1992,12,11,356.850
1992,12,11,356.510
1992,12,11,356.440
1992,12,18,355.710
1992,12,18,355.490
1992,12,18,355.580
1992,12,18,355.540
1992,12,31,356.860
1992,12,31,356.680
1992,12,31,356.610
1992,12,31,356.680
1993,01,08,356.660
1993,01,08,357.170
1993,01,08,356.480
1993,01,08,356.520
1993,01,15,357.820
1993,01,15,357.790
1993,01,15,357.700
1993,01,15,357.750
1993,01,22,356.720
1993,01,22,356.760
1993,01,22,356.720
1993,01,22,356.780
1993,01,27,356.190
1993,01,27,356.210
1993,01,27,355.880
1993,01,27,355.910
1993,01,29,356.720
1993,01,29,356.740
1993,01,29,356.660
1993,01,29,357.270
1993,02,05,357.420
1993,02,05,357.230
1993,02,05,357.030
1993,02,05,357.140
1993,02,12,357.290
1993,02,12,357.500
1993,02,12,357.410
1993,02,19,357.100
1993,02,19,357.140
1993,02,19,357.270
1993,02,19,357.100
1993,02,26,357.380
1993,02,26,357.430
1993,02,26,357.410
1993,02,26,357.290
1993,03,05,359.050
1993,03,05,361.880
1993,03,05,358.750
1993,03,05,358.700
1993,03,12,358.800
1993,03,12,358.790
1993,03,12,359.210
1993,03,12,359.150
1993,03,19,359.250
1993,03,19,358.130
1993,03,19,358.190
1993,03,26,358.000
1993,03,26,357.990
1993,03,26,357.970
1993,03,26,357.950
1993,04,02,358.790
1993,04,02,358.840
1993,04,02,358.630
1993,04,02,358.650
1993,04,09,358.210
1993,04,09,358.010
1993,04,09,358.000
1993,04,09,358.040
1993,04,16,359.990
1993,04,16,360.210
1993,04,16,360.000
1993,04,16,360.000
1993,04,23,360.310
1993,04,23,360.340
1993,04,23,360.210
1993,04,23,360.270
1993,04,30,359.890
1993,04,30,359.930
1993,04,30,360.240
1993,04,30,359.950
1993,05,07,360.120
1993,05,07,360.090
1993,05,07,360.450
1993,05,07,360.230
1993,05,14,360.840
1993,05,14,360.830
1993,05,14,360.760
1993,05,14,360.650
1993,05,21,361.000
1993,05,21,361.040
1993,05,21,360.900
1993,05,21,360.940
1993,05,28,360.700
1993,05,28,360.690
1993,05,28,360.600
1993,05,28,360.570
1993,06,04,359.610
1993,06,04,359.640
1993,06,04,359.710
1993,06,04,359.670
1993,06,11,360.100
1993,06,11,360.140
1993,06,11,359.960
1993,06,11,359.910
1993,06,18,359.680
1993,06,18,359.720
1993,06,18,359.640
1993,06,18,359.700
1993,06,25,359.620
1993,06,25,360.460
1993,06,25,359.330
1993,06,25,359.310
1993,07,02,357.800
1993,07,02,358.860
1993,07,02,357.590
1993,07,02,357.790
1993,07,09,358.940
1993,07,09,359.220
1993,07,09,358.220
1993,07,09,358.810
1993,07,16,358.180
1993,07,16,358.360
1993,07,16,358.090
1993,07,16,358.260
1993,07,23,357.240
1993,07,23,357.200
1993,07,23,357.370
1993,07,23,357.390
1993,07,30,356.510
1993,07,30,356.400
1993,07,30,356.370
1993,07,30,356.240
1993,08,06,356.260
1993,08,06,356.260
1993,08,06,356.330
1993,08,06,356.340
1993,08,13,355.880
1993,08,13,355.860
1993,08,13,355.900
1993,08,13,356.090
1993,08,20,355.270
1993,08,20,355.240
1993,08,20,355.240
1993,08,20,355.260
1993,08,27,354.660
1993,08,27,354.690
1993,08,27,354.830
1993,08,27,354.790
1993,09,03,353.820
1993,09,03,353.550
1993,09,03,352.850
1993,09,03,353.140
1993,09,10,353.120
1993,09,10,353.190
1993,09,10,352.790
1993,09,10,352.820
1993,09,17,354.560
1993,09,17,354.560
1993,09,17,354.610
1993,09,17,354.600
1993,09,23,354.220
1993,09,23,354.160
1993,09,23,354.800
1993,09,23,354.780
1993,09,30,353.050
1993,09,30,353.050
1993,09,30,353.220
1993,09,30,353.300
1993,10,08,353.820
1993,10,08,353.900
1993,10,08,353.910
1993,10,15,353.910
1993,10,15,353.820
1993,10,15,354.100
1993,10,15,353.950
1993,10,22,355.790
1993,10,22,355.400
1993,10,22,354.780
1993,10,22,354.770
1993,10,29,353.870
1993,10,29,353.940
1993,10,29,353.990
1993,10,29,354.030
1993,11,05,354.900
1993,11,05,355.210
1993,11,05,354.930
1993,11,05,354.920
1993,11,12,355.480
1993,11,12,355.500
1993,11,12,355.530
1993,11,12,355.740
1993,11,19,356.290
1993,11,19,363.420
1993,11,19,355.970
1993,11,19,356.040
1993,11,26,356.270
1993,11,26,356.200
1993,11,26,356.090
1993,11,26,356.160
1993,12,03,356.210
1993,12,03,356.250
1993,12,03,356.140
1993,12,03,356.180
1993,12,10,356.120
1993,12,10,356.040
1993,12,10,356.570
1993,12,10,356.540
1993,12,17,356.640
1993,12,17,356.450
1993,12,17,356.770
1993,12,17,374.280
1993,12,23,357.470
1993,12,23,357.510
1993,12,23,357.700
1993,12,23,357.680
1993,12,30,357.740
1993,12,30,357.690
1993,12,30,357.620
1993,12,30,357.720
1994,01,07,358.230
1994,01,07,358.020
1994,01,07,357.990
1994,01,14,358.240
1994,01,14,358.380
1994,01,14,358.110
1994,01,14,358.150
1994,01,21,357.680
1994,01,21,358.130
1994,01,21,358.750
1994,01,21,358.470
1994,01,28,359.660
1994,01,28,359.620
1994,01,28,359.450
1994,01,28,359.470
1994,02,04,358.510
1994,02,04,358.470
1994,02,04,358.630
1994,02,04,358.660
1994,02,11,358.520
1994,02,11,358.490
1994,02,11,359.090
1994,02,11,359.010
1994,02,18,358.770
1994,02,18,358.250
1994,02,18,358.720
1994,02,18,358.520
1994,02,25,359.850
1994,02,25,359.990
1994,02,25,360.090
1994,02,25,360.110
1994,03,04,357.840
1994,03,04,357.600
1994,03,04,358.260
1994,03,04,358.280
1994,03,11,358.420
1994,03,11,358.570
1994,03,11,358.820
1994,03,11,358.810
1994,03,18,360.330
1994,03,18,363.310
1994,03,18,360.350
1994,03,18,360.330
1994,03,25,361.150
1994,03,25,361.170
1994,03,25,361.220
1994,03,25,361.170
1994,04,01,360.180
1994,04,01,360.300
1994,04,01,360.280
1994,04,01,360.010
1994,04,08,361.900
1994,04,08,360.750
1994,04,08,361.110
1994,04,08,360.990
1994,04,15,359.740
1994,04,15,359.840
1994,04,15,360.740
1994,04,15,360.670
1994,04,22,361.110
1994,04,22,361.050
1994,04,22,361.970
1994,04,22,361.960
1994,04,29,361.230
1994,04,29,361.190
1994,04,29,362.080
1994,04,29,361.940
1994,05,06,361.370
1994,05,06,361.270
1994,05,06,361.710
1994,05,06,361.620
1994,05,13,361.420
1994,05,13,361.670
1994,05,13,361.820
1994,05,13,361.700
1994,05,20,361.650
1994,05,20,361.710
1994,05,20,361.920
1994,05,20,361.830
1994,05,27,354.800
1994,05,27,361.070
1994,05,27,361.640
1994,05,27,361.520
1994,06,03,360.800
1994,06,03,361.330
1994,06,03,361.710
1994,06,03,361.710
1994,06,08,362.030
1994,06,08,362.040
1994,06,10,361.280
1994,06,10,361.090
1994,06,10,361.150
1994,06,10,361.140
1994,06,17,360.350
1994,06,17,360.320
1994,06,17,360.740
1994,06,17,360.700
1994,06,24,360.170
1994,06,24,360.200
1994,06,24,360.200
1994,06,24,360.340
1994,07,01,359.850
1994,07,01,355.360
1994,07,01,360.150
1994,07,01,360.070
1994,07,08,359.120
1994,07,08,359.300
1994,07,08,359.260
1994,07,08,359.200
1994,07,14,357.810
1994,07,14,357.700
1994,07,14,358.000
1994,07,14,358.020
1994,07,21,359.040
1994,07,21,359.240
1994,07,21,359.060
1994,07,21,359.050
1994,07,28,358.640
1994,07,28,358.790
1994,07,28,358.790
1994,07,28,358.850
1994,08,05,357.260
1994,08,05,357.190
1994,08,05,357.990
1994,08,05,357.950
1994,08,12,357.010
1994,08,12,357.090
1994,08,12,357.600
1994,08,12,357.410
1994,08,19,357.060
1994,08,19,356.740
1994,08,19,357.520
1994,08,19,357.350
1994,08,26,356.510
1994,08,26,356.430
1994,08,26,356.660
1994,08,26,356.570
1994,09,02,356.280
1994,09,02,356.230
1994,09,02,356.490
1994,09,02,356.360
1994,09,09,354.830
1994,09,09,354.810
1994,09,09,354.540
1994,09,09,353.980
1994,09,16,354.260
1994,09,16,350.510
1994,09,16,354.610
1994,09,16,354.600
1994,09,23,355.330
1994,09,23,355.170
1994,09,23,355.030
1994,09,23,355.070
1994,09,30,354.950
1994,09,30,354.830
1994,09,30,355.320
1994,10,07,355.560
1994,10,07,355.490
1994,10,07,355.900
1994,10,07,355.840
1994,10,14,356.210
1994,10,14,356.200
1994,10,14,356.420
1994,10,14,356.370
1994,10,21,354.520
1994,10,21,354.530
1994,10,21,355.190
1994,10,21,355.080
1994,10,28,356.660
1994,10,28,356.580
1994,10,28,356.840
1994,10,28,356.820
1994,11,02,356.410
1994,11,02,356.710
1994,11,02,356.820
1994,11,02,356.620
1994,11,10,356.840
1994,11,10,357.170
1994,11,10,357.270
1994,11,10,357.180
1994,11,18,357.380
1994,11,18,357.240
1994,11,18,357.260
1994,11,18,357.200
1994,11,25,358.050
1994,11,25,357.960
1994,11,25,358.340
1994,11,25,358.230
1994,11,30,357.910
1994,11,30,357.530
1994,11,30,358.420
1994,11,30,358.220
1994,12,09,360.720
1994,12,09,359.590
1994,12,09,359.860
1994,12,09,359.690
1994,12,16,360.010
1994,12,16,359.730
1994,12,16,359.750
1994,12,16,359.710
1994,12,30,360.050
1994,12,30,360.150
1994,12,30,359.920
1994,12,30,359.870
1995,01,06,360.950
1995,01,06,360.990
1995,01,06,361.100
1995,01,06,360.980
1995,01,13,359.860
1995,01,13,360.240
1995,01,13,359.690
1995,01,13,359.670
1995,01,20,359.550
1995,01,20,359.890
1995,01,20,359.920
1995,01,20,359.960
1995,01,27,360.060
1995,01,27,360.080
1995,01,27,360.120
1995,02,03,360.450
1995,02,03,359.650
1995,02,03,360.120
1995,02,03,360.120
1995,02,10,360.700
1995,02,10,360.600
1995,02,10,361.130
1995,02,10,361.100
1995,02,17,360.880
1995,02,17,360.880
1995,02,17,360.810
1995,02,17,360.840
1995,02,24,360.940
1995,02,24,361.010
1995,02,24,361.340
1995,02,24,361.390
1995,03,03,362.250
1995,03,03,362.020
1995,03,03,362.180
1995,03,03,362.090
1995,03,10,361.180
1995,03,10,361.210
1995,03,10,361.350
1995,03,10,361.280
1995,03,17,360.340
1995,03,17,360.450
1995,03,17,360.920
1995,03,17,360.760
1995,03,24,361.990
1995,03,24,362.260
1995,03,24,362.220
1995,03,24,362.230
1995,03,31,363.650
1995,03,31,363.350
1995,03,31,363.120
1995,03,31,363.230
1995,04,07,363.600
1995,04,07,363.290
1995,04,07,363.030
1995,04,14,362.880
1995,04,14,363.270
1995,04,14,363.060
1995,04,14,363.080
1995,04,21,362.080
1995,04,21,362.750
1995,04,21,362.680
1995,04,26,363.770
1995,04,26,363.390
1995,04,26,363.630
1995,04,26,363.660
1995,05,05,362.150
1995,05,05,361.980
1995,05,05,362.320
1995,05,05,362.400
1995,05,12,363.040
1995,05,12,362.780
1995,05,12,363.730
1995,05,12,363.620
1995,05,19,364.370
1995,05,19,363.900
1995,05,19,364.450
1995,05,19,364.320
1995,05,26,363.750
1995,05,26,364.340
1995,05,26,363.820
1995,05,26,363.860
1995,06,02,364.540
1995,06,02,364.230
1995,06,02,364.820
1995,06,02,364.670
1995,06,09,363.790
1995,06,09,363.760
1995,06,09,363.790
1995,06,09,363.770
1995,06,16,363.280
1995,06,16,363.100
1995,06,16,363.090
1995,06,21,362.760
1995,06,21,362.690
1995,06,21,362.770
1995,06,21,362.740
1995,06,30,362.230
1995,06,30,362.410
1995,06,30,362.790
1995,06,30,362.570
1995,07,07,362.270
1995,07,07,362.100
1995,07,07,361.860
1995,07,07,361.980
1995,07,14,361.550
1995,07,14,362.030
1995,07,14,362.110
1995,07,14,362.080
1995,07,21,360.680
1995,07,21,360.430
1995,07,21,360.710
1995,07,21,360.490
1995,07,28,361.060
1995,07,28,361.080
1995,07,28,361.440
1995,07,28,361.290
1995,08,03,359.610
1995,08,03,359.360
1995,08,03,359.400
1995,08,03,359.330
1995,08,11,359.380
1995,08,11,359.000
1995,08,11,358.910
1995,08,11,358.900
1995,08,18,357.800
1995,08,18,358.070
1995,08,18,358.070
1995,08,18,357.920
1995,08,25,358.950
1995,08,25,358.840
1995,08,25,358.910
1995,08,25,358.720
1995,09,01,356.390
1995,09,01,356.140
1995,09,01,356.570
1995,09,01,356.460
1995,09,08,358.860
1995,09,08,359.160
1995,09,08,358.750
1995,09,08,358.740
1995,09,15,358.060
1995,09,15,358.140
1995,09,15,358.320
1995,09,15,358.580
1995,09,22,358.310
1995,09,22,357.760
1995,09,22,358.370
1995,09,22,358.280
1995,09,29,357.290
1995,09,29,357.290
1995,09,29,356.970
1995,09,29,356.830
1995,10,06,357.700
1995,10,06,358.070
1995,10,06,357.710
1995,10,06,357.690
1995,10,13,357.400
1995,10,13,357.700
1995,10,13,357.880
1995,10,13,357.580
1995,10,18,357.800
1995,10,18,357.780
1995,10,18,358.070
1995,10,18,358.020
1995,10,27,358.310
1995,10,27,358.490
1995,10,27,358.360
1995,10,27,358.410
1995,11,03,359.490
1995,11,03,359.610
1995,11,03,359.340
1995,11,03,359.270
1995,11,09,359.660
1995,11,09,359.350
1995,11,09,359.220
1995,11,09,359.340
1995,11,17,360.000
1995,11,17,359.540
1995,11,17,359.940
1995,11,17,359.850
1995,11,24,359.840
1995,11,24,360.060
1995,11,24,359.580
1995,11,24,359.440
1995,12,01,360.090
1995,12,01,360.220
1995,12,08,360.380
1995,12,08,360.290
1995,12,08,360.350
1995,12,08,360.280
1995,12,15,360.710
1995,12,15,360.700
1995,12,15,360.900
1995,12,15,360.630
1996,01,12,362.600
1996,01,12,362.480
1996,01,12,362.520
1996,01,12,362.510
1996,01,19,363.630
1996,01,19,362.000
1996,01,19,362.130
1996,01,19,362.060
1996,02,02,362.230
1996,02,02,361.870
1996,02,02,362.830
1996,02,02,362.150
1996,02,09,362.650
1996,02,09,362.710
1996,02,09,363.020
1996,02,09,362.720
1996,02,16,362.440
1996,02,16,362.470
1996,02,16,362.370
1996,02,16,362.330
1996,02,23,364.000
1996,02,23,364.240
1996,02,23,363.940
1996,02,23,363.850
1996,03,01,365.080
1996,03,01,364.600
1996,03,01,364.370
1996,03,01,363.790
1996,03,08,364.090
1996,03,08,363.810
1996,03,08,364.190
1996,03,08,363.790
1996,03,15,363.530
1996,03,15,363.190
1996,03,15,363.260
1996,03,15,363.150
1996,03,22,364.780
1996,03,22,364.810
1996,03,22,365.250
1996,03,22,365.080
1996,03,29,364.270
1996,03,29,382.450
1996,03,29,364.570
1996,03,29,364.390
1996,04,05,364.450
1996,04,05,364.120
1996,04,05,362.240
1996,04,05,362.150
1996,04,12,365.100
1996,04,12,365.170
1996,04,12,365.050
1996,04,12,365.070
1996,04,19,364.150
1996,04,19,364.150
1996,04,19,364.640
1996,04,19,364.580
1996,04,26,365.420
1996,04,26,365.400
1996,04,26,365.220
1996,04,26,365.060
1996,05,03,364.810
1996,05,03,365.060
1996,05,03,364.630
1996,05,03,364.510
1996,05,10,365.860
1996,05,10,365.750
1996,05,10,365.980
1996,05,10,365.960
1996,05,17,365.560
1996,05,17,365.780
1996,05,17,365.730
1996,05,17,365.680
1996,05,24,364.770
1996,05,24,365.440
1996,05,24,365.380
1996,05,24,365.400
1996,05,31,365.050
1996,05,31,364.420
1996,05,31,364.750
1996,05,31,364.750
1996,06,07,365.840
1996,06,07,365.490
1996,06,07,365.440
1996,06,07,365.220
1996,06,14,365.400
1996,06,14,365.310
1996,06,14,365.120
1996,06,14,365.110
1996,06,21,365.520
1996,06,21,365.400
1996,06,21,365.110
1996,06,21,365.200
1996,06,28,364.870
1996,06,28,364.400
1996,06,28,364.970
1996,06,28,364.350
1996,07,05,364.340
1996,07,05,364.380
1996,07,05,364.420
1996,07,05,364.420
1996,07,12,363.700
1996,07,12,363.760
1996,07,12,363.850
1996,07,12,363.710
1996,07,19,363.430
1996,07,19,363.400
1996,07,19,363.510
1996,07,19,363.470
1996,07,26,363.050
1996,07,26,363.000
1996,07,26,362.680
1996,07,26,363.530
1996,08,02,360.790
1996,08,02,360.670
1996,08,02,361.030
1996,08,02,361.100
1996,08,09,362.320
1996,08,09,362.630
1996,08,09,361.150
1996,08,09,362.050
1996,08,16,361.430
1996,08,16,361.750
1996,08,16,361.320
1996,08,23,360.690
1996,08,23,360.720
1996,08,23,361.470
1996,08,23,360.920
1996,08,30,360.740
1996,08,30,361.720
1996,08,30,360.950
1996,08,30,360.940
1996,09,06,359.010
1996,09,06,359.060
1996,09,06,359.470
1996,09,06,359.030
1996,09,13,359.280
1996,09,13,359.260
1996,09,13,359.460
1996,09,13,359.510
1996,09,20,358.510
1996,09,20,358.750
1996,09,20,358.190
1996,09,20,358.160
1996,09,27,358.660
1996,09,27,358.350
1996,09,27,358.150
1996,09,27,358.040
1996,10,04,359.460
1996,10,04,359.460
1996,10,04,359.510
1996,10,04,359.350
1996,10,11,358.840
1996,10,11,358.910
1996,10,11,359.390
1996,10,11,359.070
